年,制作会社,個数
2018,ギークピクチュアズ,2
2018,「散り椿」製作委員会,1
2018,映画「響-HIBIKI-」製作委員会,1
2018,「億男」製作委員会,1
2018,「来る」製作委員会,1
2018,ハピネット,2
2018,「ビブリア古書堂の事件手帖」製作委員会,1
2018,「ういらぶ。」製作委員会,1
2018,映画「音量を上げろタコ！」製作委員会,1
2018,『ラブ×ドック』製作委員会,1
2018,『50回目のファーストキス』製作委員会,1
2018,「ママレード・ボーイ」製作委員会,1
2018,若おかみは小学生！製作委員会,1
2018,ギャガ,2
2018,「放課後戦記」製作委員会,1
2018,メ～テレ,2
2018,ビターズ・エンド,1
2018,COMME DES CINÉMAS,1
2018,『生きてるだけで、愛。』製作委員会,1
2018,「かぞくいろ」製作委員会,1
2018,ピーストゥリー・プロダクツ,1
2018,「妻よ薔薇のように 家族はつらいよⅢ」製作委員会,1
2018,MLD Films,1
2018,NOBO,1
2018,SHELLAC SUD,1
2018,ワンダーヘッド,1
2018,疾走プロダクション,1
2018,映画「ちはやふる」製作委員会,1
2018,劇場版ウルトラマンジード製作委員会,1
2018,映画「去年の冬、きみと別れ」製作委員会,1
2018,アスミック・エース,2
2018,C&Iエンタテインメント,1
2018,文豪ストレイドッグス DA 製作委員会,1
2018,「プリンシパル」製作委員会,1
2018,Infini- T Force製作委員会,1
2018,バンダイビジュアル,1
2018,ランティス,1
2018,P.A.WORKS,1
2018,Cygames,1
2018,マイケルギオン,1
2018,テンカラット,1
2018,LDH pictures,1
2018,ダブ,2
2018,日活,1
2018,「リバーズ・エッジ」製作委員会,1
2018,劇場版ときめきレストラン☆☆☆製作委員会,1
2018,オデッサ・エンタテインメント,1
2018,渋谷プロダクション,2
2018,WACK,1
2018,SPACE SHOWER NETWORKS,1
2018,クレイ,1
2018,テンダープロ,1
2018,A-Sketch,1
2018,スクウェア・エニックス,1
2018,TOHAN,1
2018,PFLUG,1
2018,「ポペイロの憂鬱」製作委員会,1
2018,フィルム・クラフト,1
2018,ENBUゼミナール,1
2018,東京テアトル,1
2018,TBSラジオ,1
2018,スタジオブルー,1
2018,PFFパートナーズ（ぴあ、ホリプロ、日活）,1
2018,『モリのいる場所』製作委員会,1
2018,「海を駆ける」製作委員会,1
2018,「フジコ・ヘミングの時間」フィルムパートナーズ,1
2018,「空飛ぶタイヤ」製作委員会,1
2018,「ミスミソウ」製作委員会,1
2018,ROKUROKU製作委員会,1
2018,AMGエンタテインメント,1
2018,ファントム・フィルム,1
2018,ソニー・ピクチャーズエンタテインメント,1
2018,クオラス,1
2018,ソニーミュージックアーティスツ,1
2018,コネクツ,1
2018,読売テレビエンタープライズ,1
2018,ケイファクトリー,1
2018,ポケット,1
2018,1&D ホールディングス,1
2018,テレビ東京,1
2018,住友商事,1
2018,ニッポン放送,1
2018,GYAO!,1
2018,「不能犯」製作委員会,1
2018,「祈りの幕が下りる時」製作委員会,1
2018,「終わった人」製作委員会,1
2018,「ミッドナイト・バス」ストラーダフィルムズ/新潟日報社,1
2018,ヒューマックスシネマ,1
2018,永井豪／ダイナミック企画・ＭＺ製作委員会,1
2018,DEEP END PICTURES,1
2018,北陸朝日放送,1
2018,「嘘を愛する女」製作委員会,1
2018,「素敵なダイナマイトスキャンダル」製作委員会,1
2018,「孤狼の血」製作委員会,1
2018,「家に帰ると妻が死んだふりをしています。」製作委員会,1
2018,「伊藤くん A to E」製作委員会,1
2018,藤子プロ,1
2018,「北の桜守」製作委員会,1
2018,映画「blank13」製作委員会,1
2018,中二病でも製作委員会,1
2018,2017映画「カーラヌカン」製作委員会,1
2018,「巫女っちゃけん。」製作委員会,1
2018,出馬プロダクション,1
2018,アイエス・フィールド,1
2018,Tokyo New Cinema,1
2018,WIT STUDIO,1
2019,めんたいぴりり製作委員会,1
2019,「東京ワイン会ピープル」製作委員会,1
2019,「エンジェルサイン」製作委員会,1
2019,「ハルカの陶」製作委員会,1
2019,「初恋ロスタイム」製作委員会,1
2019,M PROJECT,1
2019,「誰がために憲法はある」製作運動体,1
2019,KAMPAI! SAKE SISTERS PRODUCTION COMMITTEE,1
2019,NHK,1
2019,ポンコツ商会,1
2019,東京藝術大学大学院映像研究科,1
2019,ガチンコ・フィルム,2
2019,メ～テレ,1
2019,「ヒキタさん！ ご懐妊ですよ」製作委員会,1
2019,CROCO,1
2019,TOKYO HIGATA PROJECT,2
2019,「最初の晩餐」製作委員会,1
2019,ブライドワークス,1
2019,「羊とオオカミの恋と殺人」製作委員会,1
2019,「片隅たちと生きる」製作委員会,1
2019,Creem Pan,1
2019,"""The Master of Funerals"" Film Partners",1
2019,映画「居眠り磐音」製作委員会,1
2019,「ザ・ファブル」製作委員会,1
2019,集英社,1
2019,ソニー・ピクチャーズエンタテインメント,1
2019,日本テレビ放送網,1
2019,「宮本から君へ」製作委員会,1
2019,MINO Bros.,1
2019,映画「ルパン三世」製作委員会,1
2019,小学館,2
2019,読売テレビ,1
2019,日本テレビ,1
2019,ShoPro,2
2019,東宝,4
2019,トムス・エンタテインメント,1
2019,シネムーブ,1
2019,『多十郎殉愛記』製作委員会,1
2019,映画「タロウのバカ」製作委員会,1
2019,フジテレビジョン,4
2019,松竹,2
2019,講談社,1
2019,関西テレビ放送,1
2019,ポニーキャニオン,1
2019,博報堂DYミュージック＆ピクチャーズ,1
2019,ジャパン・ミュージックエンターテインメント,1
2019,博報堂,2
2019,サンライズプロモーション東京,1
2019,「劇場版おっさんずラブ」製作委員会,1
2019,「五億円のじんせい」製作委員会,1
2019,ミグラントバーズ,1
2019,オムロ,1
2019,京都造形芸術大学,1
2019,東北新社,1
2019,KM-WWORKS,1
2019,Project Twilight,1
2019,「広告会社、男子寮のおかずくん」製作委員会,1
2019,JOINT PICTURES,1
2019,SHIMENSOKA,1
2019,ENBUゼミナール,3
2019,2019「この世界の片隅に」製作委員会,1
2019,旦々舎,1
2019,『浜辺のゲーム』製作委員会,1
2019,映画「月夜釜合戦」製作委員会,1
2019,映画「いなくなれ、群青」製作委員会,1
2019,映画「WALKING MAN」製作委員会,1
2019,エイベックス・ピクチャーズ,1
2019,バンダイナムコアーツ,2
2019,ROBOT,2
2019,清栄コーポレーション,1
2019,中央公論新社,1
2019,読売新聞社,1
2019,KICCORIT,1
2019,キングオブプリズムSSS製作委員会,2
2019,シンエイ動画,2
2019,テレビ朝日,2
2019,ADK,2
2019,双葉社,1
2019,TOM company,1
2019,バップ,3
2019,ファントム・フィルム,2
2019,大人計画,1
2019,パイプライン,1
2019,カルチュア・エンタテインメント,2
2019,ビターズ・エンド,1
2019,TSUTAYA Digital Entertainment,2
2019,ツインズジャパン,1
2019,フジパシフィックミュージック,1
2019,TCエンタテインメント,1
2019,「僕に、会いたかった」製作委員会,1
2019,映画も冴えない製作委員会,1
2019,青ブタ Project,1
2019,「i -新聞記者ドキュメント-」製作委員会,1
2019,「NO SMOKING」FILM PARTNERS,1
2019,ピカチュウプロジェクト（小学館集英社プロダクション）,1
2019,SANKYO,1
2019,Beyond C.,1
2019,映画スター☆トゥインクルプリキュア製作委員会,1
2019,「ダンスウィズミー」製作委員会,1
2019,「ワンピース」製作委員会,1
2019,「最高の人生の見つけ方」製作委員会,1
2019,映画「二ノ国」製作委員会,1
2019,「爆裂魔神少女」製作委員会,1
2019,"「""隠れビッチ""やってました。」フィルムパートナーズ",1
2019,「ある船頭の話」製作委員会,1
2019,「屍人荘の殺人」製作委員会,1
2019,「僕のヒーローアカデミア THE MOVIE」製作委員会,1
2019,映画「蜜蜂と遠雷」製作委員会,1
2019,「天気の子」製作委員会,1
2019,XFLAG,1
2019,日本すみっコぐらし協会映画部,1
2019,埼玉県,1
2019,SKIPシティ彩の国ビジュアルプラザ,1
2019,「フラグタイム」製作委員会,1
2019,アミューズ,1
2019,コルク,1
2019,フジテレビジョン,1
2019,FNS27社,1
2019,「響け！」製作委員会,1
2019,「カツベン！」製作委員会,1
2019,「閉鎖病棟」製作委員会,1
2019,「見えない目撃者」フィルムパートナーズ,1
2019,「ホットギミック」製作委員会,1
2019,「小さな恋のうた」製作委員会,1
2019,「うちの執事が言うことには」製作委員会,1
2019,映画「轢き逃げ」製作委員会,1
2019,「麻雀放浪記2020」製作委員会,1
2019,『惡の華』製作委員会,1
2019,サイバーエージェント,1
2019,KADOKAWA,2
2019,ハピネット,3
2019,ぼくらの7日間戦争製作委員会,1
2019,松竹ブロードキャスティング,1
2019,HUMAN LOST Project,1
2019,「旅のおわり世界のはじまり」製作委員会,1
2019,「空の青さを知る人よ」製作委員会,1
2019,「HELLO WORLD」製作委員会,1
2019,「DRAGON QUEST YOUR STORY」製作委員会,1
2019,BUGSY,1
2019,ドリームエンタテインメント,1
2019,KATSU-do,1
2019,「駅までの道をおしえて」製作委員会,1
2019,「女の機嫌の直し方」製作委員会,1
2019,吉本興業,3
2019,「決算！忠臣蔵」製作委員会,1
2019,『空母いぶき』フィルムパートナーズ,1
2019,「凪待ち」FILM PARTNERS,1
2019,「貞子」製作委員会,1
2019,全国曹洞宗青年会,1
2019,空族,1
2019,「新聞記者」フィルムパートナーズ,1
2019,「楽園」製作委員会,1
2019,Tokyo New Cinema,1
2019,「海獣の子供」製作委員会,1
2019,「バースデー・ワンダーランド」製作委員会,1
2019,「きみと、波にのれたら」製作委員会,1
2019,AMGエンタテインメント,4
2019,「リケ恋」製作委員会,1
2019,「私たちは、」イトーカンパニーグループ,1
2019,『ピア』製作委員会,1
2019,Kムーブ,1
2019,マメゾウピクチャーズ,1
2019,「IRON GIRL FW」製作委員会,1
2019,『兄消える』製作委員会,1
2019,「いのちスケッチ」製作委員会,1
2019,「ダウト -嘘つきオトコは誰？-」製作委員会,1
2019,「影踏み」製作委員会,1
2019,「ひとよ」製作委員会,1
2019,「劇場版 ファイナルファンタジーXIV 光のお父さん」製作委員会,1
2019,「蹴る」製作委員会,1
2019,らくだスタジオ,1
2019,映画プリキュアミラクルユニバース製作委員会,1
2019,映画「道草」製作委員会,1
2019,「4月の君、スピカ。」製作委員会,1
2019,「人間失格」製作委員会,1
2019,『長いお別れ』製作委員会,1
2019,日本歯科医師会,1
2019,「映画刀剣乱舞」製作委員会,1
2019,上原商店,1
2019,シンプルモンク,1
2019,沖縄テレビ開発,1
2019,岡本太郎記念現代芸術振興財団,1
2019,AlphaBoat,1
2019,山形国際ドキュメンタリー映画祭,1
2019,アイエス・フィールド,1
2019,レシピ,1
2019,テレコムスタッフ,1
2019,東映ビデオ,1
2019,東海テレビ放送,1
2019,藤子プロ,1
2019,「2019 L♡DK」製作委員会,1
2019,「君は月夜に光り輝く」製作委員会,1
2019,東映,1
2019,テレビ埼玉,1
2019,日活,2
2019,「母を亡くした時、僕は遺骨を食べたいと思った。」製作委員会,1
2019,劇場版ダンまち製作委員会,1
2019,LAIDBACKERS製作委員会,1
2019,「トラさん」製作委員会,1
2019,映画「ゴクドルズ」製作委員会,1
2019,「愛唄」製作委員会,1
2019,「パラレルワールド・ラブストーリー」製作委員会,1
2019,「引っ越し大名！」製作委員会,1
2019,「さよならくちびる」製作委員会,1
2019,映画「地獄少女」製作委員会,1
2019,「アイネクライネナハトムジーク」製作委員会,1
2019,“SAMURAI MARATHON 1855” Film Partners,1
2019,「映画 賭ケグルイ」製作委員会,1
2019,「まく子」製作委員会,1
2019,電通,1
2019,ソニー・ミュージックエンタテインメント,1
2019,パルコ,1
2019,「十二人の死にたい子どもたち」製作委員会,1
2019,映画「九月の恋と出会うまで」製作委員会,1
2019,映画「七つの会議」製作委員会,1
2019,閉会宣言,1
2019,「こはく」製作委員会,1
2019,AOI Pro.,1
2019,朝日新聞社,1
2019,「東京喰種【S】」製作委員会,1
2019,『あした世界が終わるとしても』製作委員会,1
2019,東宝映画,1
2019,「赤い雪」製作委員会,1
2019,『そらのレストラン』製作委員会,1
2019,映画「雪の華」製作委員会,1
2019,「あの日のオルガン」製作委員会,1
2019,2019 プロジェクトラブライブ！サンシャイン!!ムービー,1
2019,よしもとクリエイティブ・エージェンシー,1
2019,川口市,1
2019,MOTION GALLERY STUDIO,1
2019,One Goose,1
2019,映画「愛がなんだ」製作委員会,1
2019,アースゲート,1
2019,「デイ アンド ナイト」製作委員会,1
2019,vivito,1
2019,「解放区」製作委員会,1
2020,浄土真宗本願寺派,1
2020,歌島舎,1
2020,【ただ傍にいるだけで】製作委員会,1
2020,戦車闘争の映画をつくる会,1
2020,「HERO」～2020～製作委員会,1
2020,Studio AYA,1
2020,「クローゼット」製作委員会,1
2020,スーパーサウルス,1
2020,FilmX,1
2020,レスパスビジョン,1
2020,ドリームキッド,1
2020,海象プロダクション,1
2020,「LOVE STAGE!!」製作委員会,1
2020,「縁側ラヴァーズ」製作委員会,2
2020,「ケアニン2」製作委員会,1
2020,「感謝離 ずっと一緒に」製作委員会,1
2020,2020「架空OL日記」製作委員会,1
2020,「記憶の技法」製作委員会,1
2020,「相撲道 〜サムライを継ぐ者たち〜」製作委員会,1
2020,「ネクタイを締めた百姓一揆」映画製作実行委員会,1
2020,ちょもらんま企画,1
2020,ユナイテッドピープル,1
2020,ノンデライコ,1
2020,コギトワークス,2
2020,映画「10万分の1」製作委員会,1
2020,「どうにかなる日々」製作委員会,1
2020,フジテレビジョン,4
2020,ワーナー・ブラザース映画,1
2020,集英社,4
2020,東宝,4
2020,FNS27社,1
2020,2020「日本独立」製作委員会,1
2020,クレイテプス,1
2020,Mystigri Pictures,1
2020,チッチオフィルム,1
2020,チューリップテレビ,1
2020,TimeRiver PICTURES,1
2020,映画「カイジ ファイナルゲーム」製作委員会,1
2020,「今日から俺は!!劇場版」製作委員会,1
2020,「AWAKE」フィルムパートナーズ,1
2020,Midnight Swan Film Partners,1
