Source,Target,Type,Weight,Label
34066,5595,Undirected,1,936
34066,8896,Undirected,1,937
34066,34691,Undirected,1,938
34066,34067,Undirected,1,939
36085,36086,Undirected,1,940
36085,4131,Undirected,1,941
36085,4864,Undirected,1,942
36085,5176,Undirected,1,943
36086,4131,Undirected,1,944
36086,4864,Undirected,1,945
36086,5176,Undirected,1,946
4131,4864,Undirected,1,947
4131,5176,Undirected,1,948
4131,8067,Undirected,1,949
4131,750,Undirected,1,950
4864,5176,Undirected,1,951
4864,7996,Undirected,1,952
4864,6475,Undirected,1,953
4864,8907,Undirected,1,954
4864,6766,Undirected,1,955
4864,4865,Undirected,1,956
10093,19788,Undirected,1,957
10093,2031,Undirected,1,958
10093,6329,Undirected,1,959
10093,9412,Undirected,1,960
21946,30348,Undirected,1,961
21946,31482,Undirected,1,962
21946,8595,Undirected,1,963
21946,21947,Undirected,1,964
21946,2790,Undirected,1,965
21946,546,Undirected,1,966
30348,31482,Undirected,1,967
30348,34997,Undirected,1,968
30348,724,Undirected,1,969
30348,32197,Undirected,1,970
30348,30396,Undirected,1,971
30348,8251,Undirected,1,972
14225,14662,Undirected,1,973
14225,30573,Undirected,1,974
14225,307,Undirected,1,975
14225,5620,Undirected,1,976
14225,27217,Undirected,1,977
14225,27218,Undirected,1,978
14225,16098,Undirected,1,979
14225,16128,Undirected,1,980
14225,21353,Undirected,1,981
14225,17277,Undirected,1,982
14225,1770,Undirected,1,983
14225,1877,Undirected,1,984
14225,3129,Undirected,1,985
14225,4797,Undirected,1,986
14225,5277,Undirected,1,987
14225,603,Undirected,1,988
14225,732,Undirected,1,989
14225,16351,Undirected,1,990
14225,4535,Undirected,1,991
14225,7536,Undirected,1,992
14225,8067,Undirected,1,993
14225,14226,Undirected,1,994
14225,14227,Undirected,1,995
14225,15726,Undirected,1,996
14662,30573,Undirected,1,997
14662,307,Undirected,1,998
14662,5620,Undirected,1,999
14662,4636,Undirected,2,1000
14662,35205,Undirected,1,1001
14662,25035,Undirected,1,1002
14662,30503,Undirected,1,1003
14662,19569,Undirected,1,1004
14662,24076,Undirected,1,1005
14662,16955,Undirected,1,1006
14662,7218,Undirected,1,1007
14662,17758,Undirected,2,1008
14662,26553,Undirected,1,1009
14662,30441,Undirected,1,1010
14662,19069,Undirected,1,1011
14662,27552,Undirected,1,1012
14662,18679,Undirected,1,1013
14662,21116,Undirected,1,1014
14662,21771,Undirected,1,1015
14662,23483,Undirected,1,1016
14662,21068,Undirected,1,1017
14662,22013,Undirected,1,1018
14662,5219,Undirected,1,1019
14662,8834,Undirected,1,1020
14662,1560,Undirected,1,1021
14662,17744,Undirected,1,1022
14662,18634,Undirected,1,1023
14662,8465,Undirected,1,1024
30573,307,Undirected,1,1025
30573,5620,Undirected,1,1026
30573,30574,Undirected,1,1027
30573,30575,Undirected,1,1028
30573,30859,Undirected,1,1029
30573,30860,Undirected,1,1030
307,5620,Undirected,1,1031
307,31618,Undirected,1,1032
307,33877,Undirected,1,1033
307,35709,Undirected,1,1034
307,798,Undirected,1,1035
307,387,Undirected,1,1036
307,5621,Undirected,1,1037
307,5859,Undirected,1,1038
307,5350,Undirected,3,1039
307,7218,Undirected,2,1040
307,36,Undirected,2,1041
307,361,Undirected,1,1042
307,7076,Undirected,1,1043
307,733,Undirected,1,1044
307,5256,Undirected,1,1045
307,5344,Undirected,1,1046
307,8039,Undirected,1,1047
307,8115,Undirected,1,1048
307,4797,Undirected,2,1049
307,663,Undirected,1,1050
307,8703,Undirected,1,1051
307,5017,Undirected,1,1052
307,3129,Undirected,1,1053
307,944,Undirected,1,1054
307,3607,Undirected,1,1055
307,5497,Undirected,1,1056
307,5854,Undirected,1,1057
307,8634,Undirected,1,1058
307,9412,Undirected,1,1059
307,3792,Undirected,1,1060
307,401,Undirected,1,1061
307,5387,Undirected,1,1062
307,308,Undirected,1,1063
307,309,Undirected,1,1064
1290,12994,Undirected,1,1065
1290,13164,Undirected,1,1066
1290,1635,Undirected,1,1067
1290,25415,Undirected,1,1068
1290,2754,Undirected,1,1069
1290,2841,Undirected,1,1070
1290,30541,Undirected,1,1071
1290,35045,Undirected,1,1072
1290,7652,Undirected,1,1073
1290,9629,Undirected,1,1074
1290,14406,Undirected,1,1075
1290,17855,Undirected,1,1076
1290,23585,Undirected,1,1077
1290,3878,Undirected,1,1078
1290,5907,Undirected,1,1079
1290,16694,Undirected,1,1080
1290,1844,Undirected,1,1081
1290,22462,Undirected,1,1082
1290,22463,Undirected,1,1083
1290,3882,Undirected,1,1084
1290,6482,Undirected,1,1085
1290,7441,Undirected,1,1086
1290,1804,Undirected,1,1087
1290,2960,Undirected,1,1088
1290,1355,Undirected,1,1089
1290,142,Undirected,1,1090
1290,15015,Undirected,1,1091
1290,23,Undirected,1,1092
1290,462,Undirected,1,1093
1290,5279,Undirected,1,1094
1290,630,Undirected,1,1095
1290,8710,Undirected,1,1096
1290,2261,Undirected,1,1097
1290,2451,Undirected,1,1098
1290,2510,Undirected,1,1099
1290,4829,Undirected,1,1100
1290,9799,Undirected,1,1101
1290,9801,Undirected,1,1102
1290,1851,Undirected,1,1103
1290,2206,Undirected,1,1104
1290,9770,Undirected,1,1105
1290,9771,Undirected,1,1106
1290,3333,Undirected,1,1107
1290,6382,Undirected,1,1108
1290,808,Undirected,1,1109
1290,9011,Undirected,1,1110
1290,4206,Undirected,1,1111
1290,1588,Undirected,1,1112
1290,5048,Undirected,1,1113
12994,13164,Undirected,1,1114
12994,1635,Undirected,1,1115
12994,25415,Undirected,1,1116
12994,2754,Undirected,1,1117
12994,2841,Undirected,1,1118
12994,30541,Undirected,1,1119
12994,35045,Undirected,1,1120
12994,7652,Undirected,1,1121
12994,9629,Undirected,1,1122
12994,166,Undirected,1,1123
12994,5387,Undirected,1,1124
12994,1627,Undirected,1,1125
12994,178,Undirected,1,1126
12994,16548,Undirected,1,1127
12994,16549,Undirected,1,1128
12994,478,Undirected,1,1129
12994,2746,Undirected,1,1130
12994,5396,Undirected,1,1131
12994,9799,Undirected,1,1132
12994,6382,Undirected,1,1133
13164,1635,Undirected,1,1134
13164,25415,Undirected,1,1135
13164,2754,Undirected,1,1136
13164,2841,Undirected,1,1137
13164,30541,Undirected,1,1138
13164,35045,Undirected,1,1139
13164,7652,Undirected,1,1140
13164,9629,Undirected,1,1141
13164,4503,Undirected,1,1142
13164,8439,Undirected,1,1143
13164,13374,Undirected,1,1144
13164,1355,Undirected,1,1145
13164,8777,Undirected,1,1146
13164,9555,Undirected,1,1147
1635,25415,Undirected,1,1148
1635,2754,Undirected,1,1149
1635,2841,Undirected,1,1150
1635,30541,Undirected,1,1151
1635,35045,Undirected,1,1152
1635,7652,Undirected,1,1153
1635,9629,Undirected,1,1154
1635,20862,Undirected,1,1155
1635,27865,Undirected,1,1156
1635,296,Undirected,1,1157
1635,462,Undirected,1,1158
1635,4924,Undirected,1,1159
1635,25693,Undirected,1,1160
1635,2746,Undirected,2,1161
1635,933,Undirected,2,1162
1635,5500,Undirected,1,1163
1635,9300,Undirected,1,1164
1635,22654,Undirected,1,1165
1635,23042,Undirected,1,1166
1635,8725,Undirected,1,1167
1635,1803,Undirected,1,1168
1635,7557,Undirected,1,1169
1635,8703,Undirected,1,1170
1635,8879,Undirected,2,1171
1635,4829,Undirected,1,1172
1635,5320,Undirected,1,1173
1635,1757,Undirected,1,1174
1635,2667,Undirected,1,1175
1635,2932,Undirected,1,1176
1635,3368,Undirected,1,1177
1635,37,Undirected,1,1178
1635,387,Undirected,1,1179
1635,165,Undirected,1,1180
1635,3466,Undirected,1,1181
1635,4760,Undirected,1,1182
1635,1636,Undirected,1,1183
1635,1637,Undirected,1,1184
25415,2754,Undirected,1,1185
25415,2841,Undirected,1,1186
25415,30541,Undirected,1,1187
25415,35045,Undirected,1,1188
25415,7652,Undirected,1,1189
25415,9629,Undirected,1,1190
25415,361,Undirected,1,1191
25415,7218,Undirected,1,1192
25415,8466,Undirected,1,1193
25415,33877,Undirected,1,1194
25415,2800,Undirected,1,1195
25415,79,Undirected,1,1196
25415,29313,Undirected,1,1197
25415,5995,Undirected,1,1198
25415,3466,Undirected,1,1199
25415,8658,Undirected,1,1200
2754,2841,Undirected,1,1201
2754,30541,Undirected,1,1202
2754,35045,Undirected,1,1203
2754,7652,Undirected,1,1204
2754,9629,Undirected,1,1205
2754,30859,Undirected,1,1206
2754,33610,Undirected,1,1207
2754,340,Undirected,1,1208
2754,386,Undirected,2,1209
2754,3881,Undirected,1,1210
2754,4294,Undirected,1,1211
2754,7288,Undirected,1,1212
2754,5097,Undirected,1,1213
2754,8154,Undirected,1,1214
2754,8162,Undirected,1,1215
2754,8719,Undirected,1,1216
2754,9567,Undirected,1,1217
2754,5859,Undirected,1,1218
2754,8251,Undirected,1,1219
2754,9985,Undirected,1,1220
2754,699,Undirected,1,1221
2754,3333,Undirected,1,1222
2754,3334,Undirected,1,1223
2754,537,Undirected,1,1224
2841,30541,Undirected,1,1225
2841,35045,Undirected,1,1226
2841,7652,Undirected,1,1227
2841,9629,Undirected,1,1228
2841,29906,Undirected,1,1229
2841,31945,Undirected,1,1230
2841,31946,Undirected,1,1231
2841,31947,Undirected,1,1232
2841,361,Undirected,1,1233
2841,4022,Undirected,1,1234
2841,8982,Undirected,1,1235
2841,901,Undirected,1,1236
30541,35045,Undirected,1,1237
30541,7652,Undirected,1,1238
30541,9629,Undirected,1,1239
30541,30542,Undirected,1,1240
30541,5714,Undirected,1,1241
35045,7652,Undirected,1,1242
35045,9629,Undirected,1,1243
35045,5995,Undirected,1,1244
35045,9819,Undirected,1,1245
7652,9629,Undirected,1,1246
7652,8532,Undirected,1,1247
7652,8044,Undirected,1,1248
7652,946,Undirected,2,1249
7652,9298,Undirected,1,1250
13957,18634,Undirected,1,1251
13957,19177,Undirected,1,1252
13957,23607,Undirected,1,1253
13957,3894,Undirected,1,1254
13957,14780,Undirected,1,1255
13957,19196,Undirected,1,1256
13957,27955,Undirected,1,1257
13957,27956,Undirected,1,1258
13957,5483,Undirected,2,1259
13957,6331,Undirected,2,1260
13957,6907,Undirected,1,1261
13957,2092,Undirected,1,1262
13957,22264,Undirected,1,1263
13957,14670,Undirected,1,1264
13957,2814,Undirected,1,1265
13957,6323,Undirected,1,1266
13957,758,Undirected,1,1267
13957,8243,Undirected,1,1268
13957,1543,Undirected,1,1269
13957,19472,Undirected,1,1270
13957,4636,Undirected,1,1271
13957,9985,Undirected,1,1272
13957,16824,Undirected,1,1273
13957,16825,Undirected,1,1274
13957,13958,Undirected,1,1275
18634,19177,Undirected,1,1276
18634,23607,Undirected,1,1277
18634,3894,Undirected,1,1278
18634,21184,Undirected,1,1279
18634,4636,Undirected,1,1280
18634,6323,Undirected,1,1281
18634,21663,Undirected,1,1282
18634,22314,Undirected,1,1283
18634,21075,Undirected,1,1284
18634,22470,Undirected,1,1285
18634,22471,Undirected,1,1286
18634,22472,Undirected,1,1287
18634,22473,Undirected,1,1288
18634,603,Undirected,1,1289
18634,8777,Undirected,1,1290
18634,750,Undirected,1,1291
19177,23607,Undirected,1,1292
19177,3894,Undirected,1,1293
23607,3894,Undirected,1,1294
23607,23885,Undirected,1,1295
23607,23886,Undirected,1,1296
23607,32114,Undirected,1,1297
23607,33839,Undirected,1,1298
23607,26111,Undirected,1,1299
23607,26430,Undirected,1,1300
23607,23870,Undirected,1,1301
23607,8427,Undirected,1,1302
25005,32278,Undirected,1,1303
25005,5214,Undirected,1,1304
25005,27170,Undirected,1,1305
25005,27267,Undirected,2,1306
25005,30225,Undirected,1,1307
25005,31593,Undirected,1,1308
25005,2841,Undirected,1,1309
25005,29906,Undirected,1,1310
25005,31945,Undirected,1,1311
25005,31946,Undirected,1,1312
25005,31947,Undirected,1,1313
25005,361,Undirected,1,1314
25005,4022,Undirected,1,1315
25005,8982,Undirected,1,1316
25005,31073,Undirected,1,1317
25005,25682,Undirected,1,1318
25005,25920,Undirected,1,1319
25005,26174,Undirected,1,1320
25005,25500,Undirected,1,1321
32278,5214,Undirected,1,1322
13648,25500,Undirected,1,1323
13648,36056,Undirected,1,1324
13648,13979,Undirected,1,1325
13648,25368,Undirected,1,1326
13648,34797,Undirected,1,1327
13648,5620,Undirected,1,1328
13648,2412,Undirected,1,1329
13648,37,Undirected,1,1330
13648,20675,Undirected,1,1331
13648,21570,Undirected,1,1332
13648,22383,Undirected,1,1333
13648,3878,Undirected,1,1334
13648,6752,Undirected,1,1335
13648,14670,Undirected,1,1336
13648,330,Undirected,1,1337
13648,13649,Undirected,1,1338
13648,13650,Undirected,1,1339
13648,13651,Undirected,1,1340
13648,8823,Undirected,1,1341
25500,36056,Undirected,1,1342
12413,24738,Undirected,1,1343
12413,7441,Undirected,1,1344
12413,34772,Undirected,1,1345
12413,413,Undirected,1,1346
12413,449,Undirected,1,1347
12413,8532,Undirected,1,1348
12413,18923,Undirected,2,1349
12413,22043,Undirected,2,1350
12413,17902,Undirected,1,1351
12413,18458,Undirected,1,1352
12413,18459,Undirected,1,1353
12413,2826,Undirected,1,1354
12413,3013,Undirected,1,1355
12413,3273,Undirected,1,1356
12413,8713,Undirected,1,1357
12413,13146,Undirected,1,1358
12413,16235,Undirected,1,1359
12413,17359,Undirected,1,1360
12413,17362,Undirected,1,1361
12413,17364,Undirected,1,1362
12413,5160,Undirected,1,1363
12413,5256,Undirected,1,1364
12413,5437,Undirected,1,1365
12413,603,Undirected,1,1366
12413,663,Undirected,1,1367
12413,12970,Undirected,1,1368
12413,12971,Undirected,1,1369
12413,12972,Undirected,1,1370
12413,12973,Undirected,1,1371
24738,7441,Undirected,1,1372
24738,33996,Undirected,1,1373
24738,34297,Undirected,1,1374
24738,34298,Undirected,1,1375
24738,34299,Undirected,1,1376
36052,36053,Undirected,1,1377
36052,36054,Undirected,1,1378
36052,36055,Undirected,1,1379
36053,36054,Undirected,1,1380
36053,36055,Undirected,1,1381
36054,36055,Undirected,1,1382
2267,3139,Undirected,1,1383
2267,5176,Undirected,1,1384
2267,2754,Undirected,1,1385
2267,340,Undirected,1,1386
2267,386,Undirected,1,1387
2267,3881,Undirected,1,1388
2267,4294,Undirected,1,1389
2267,2916,Undirected,1,1390
2267,5344,Undirected,1,1391
2267,8037,Undirected,1,1392
2267,2268,Undirected,1,1393
2267,781,Undirected,1,1394
3139,5176,Undirected,1,1395
3139,35338,Undirected,1,1396
3139,5595,Undirected,1,1397
3139,7115,Undirected,1,1398
3139,6331,Undirected,1,1399
3139,4834,Undirected,1,1400
3139,3557,Undirected,1,1401
3139,5017,Undirected,1,1402
3139,603,Undirected,1,1403
3139,861,Undirected,1,1404
3139,613,Undirected,1,1405
3139,9537,Undirected,1,1406
3139,8427,Undirected,2,1407
3139,35,Undirected,1,1408
3139,595,Undirected,1,1409
3139,6440,Undirected,1,1410
3139,9187,Undirected,1,1411
3139,9615,Undirected,1,1412
3139,9616,Undirected,1,1413
3139,5714,Undirected,1,1414
3139,8834,Undirected,1,1415
3139,386,Undirected,1,1416
3139,6024,Undirected,1,1417
3139,6030,Undirected,1,1418
3139,4475,Undirected,1,1419
10167,25091,Undirected,1,1420
10167,26795,Undirected,1,1421
10167,36032,Undirected,1,1422
10167,36035,Undirected,1,1423
10167,36036,Undirected,1,1424
10167,36037,Undirected,1,1425
10167,36038,Undirected,1,1426
10167,36039,Undirected,1,1427
10167,36040,Undirected,1,1428
10167,36041,Undirected,1,1429
10167,36042,Undirected,1,1430
10167,36043,Undirected,1,1431
10167,4359,Undirected,1,1432
10167,6777,Undirected,1,1433
10167,7652,Undirected,1,1434
10167,8044,Undirected,1,1435
10167,14536,Undirected,1,1436
10167,6329,Undirected,2,1437
10167,13146,Undirected,1,1438
10167,1355,Undirected,2,1439
10167,1400,Undirected,1,1440
10167,142,Undirected,2,1441
10167,20159,Undirected,1,1442
10167,411,Undirected,1,1443
10167,487,Undirected,1,1444
10167,5845,Undirected,1,1445
10167,630,Undirected,2,1446
10167,6437,Undirected,1,1447
10167,7933,Undirected,1,1448
10167,8710,Undirected,2,1449
10167,15408,Undirected,1,1450
10167,15703,Undirected,1,1451
10167,1062,Undirected,1,1452
10167,1290,Undirected,1,1453
10167,15015,Undirected,1,1454
10167,23,Undirected,1,1455
10167,462,Undirected,1,1456
10167,5279,Undirected,1,1457
10167,12028,Undirected,1,1458
10167,10168,Undirected,1,1459
10167,3930,Undirected,1,1460
10167,7710,Undirected,1,1461
10167,8555,Undirected,1,1462
10167,8718,Undirected,1,1463
25091,26795,Undirected,1,1464
25091,36032,Undirected,1,1465
25091,36035,Undirected,1,1466
25091,36036,Undirected,1,1467
25091,36037,Undirected,1,1468
25091,36038,Undirected,1,1469
25091,36039,Undirected,1,1470
25091,36040,Undirected,1,1471
25091,36041,Undirected,1,1472
25091,36042,Undirected,1,1473
25091,36043,Undirected,1,1474
25091,4359,Undirected,1,1475
25091,6777,Undirected,1,1476
25091,26549,Undirected,1,1477
25091,26686,Undirected,1,1478
25091,30688,Undirected,1,1479
25091,33174,Undirected,1,1480
25091,33177,Undirected,1,1481
25091,32314,Undirected,1,1482
25091,32315,Undirected,1,1483
25091,25402,Undirected,1,1484
25091,25721,Undirected,1,1485
25091,26153,Undirected,1,1486
25091,26154,Undirected,1,1487
25091,26155,Undirected,1,1488
25091,9779,Undirected,1,1489
26795,36032,Undirected,1,1490
26795,36035,Undirected,1,1491
26795,36036,Undirected,1,1492
26795,36037,Undirected,1,1493
26795,36038,Undirected,1,1494
26795,36039,Undirected,1,1495
26795,36040,Undirected,1,1496
26795,36041,Undirected,1,1497
26795,36042,Undirected,1,1498
26795,36043,Undirected,1,1499
26795,4359,Undirected,1,1500
26795,6777,Undirected,1,1501
26795,26938,Undirected,1,1502
26795,26796,Undirected,1,1503
26795,26797,Undirected,1,1504
36032,36035,Undirected,1,1505
36032,36036,Undirected,1,1506
36032,36037,Undirected,1,1507
36032,36038,Undirected,1,1508
36032,36039,Undirected,1,1509
36032,36040,Undirected,1,1510
36032,36041,Undirected,1,1511
36032,36042,Undirected,1,1512
36032,36043,Undirected,1,1513
36032,4359,Undirected,1,1514
36032,6777,Undirected,1,1515
36035,36036,Undirected,1,1516
36035,36037,Undirected,1,1517
36035,36038,Undirected,1,1518
36035,36039,Undirected,1,1519
36035,36040,Undirected,1,1520
36035,36041,Undirected,1,1521
36035,36042,Undirected,1,1522
36035,36043,Undirected,1,1523
36035,4359,Undirected,1,1524
36035,6777,Undirected,1,1525
36036,36037,Undirected,1,1526
36036,36038,Undirected,1,1527
36036,36039,Undirected,1,1528
36036,36040,Undirected,1,1529
36036,36041,Undirected,1,1530
36036,36042,Undirected,1,1531
36036,36043,Undirected,1,1532
36036,4359,Undirected,1,1533
36036,6777,Undirected,1,1534
36037,36038,Undirected,1,1535
36037,36039,Undirected,1,1536
36037,36040,Undirected,1,1537
36037,36041,Undirected,1,1538
36037,36042,Undirected,1,1539
36037,36043,Undirected,1,1540
36037,4359,Undirected,1,1541
36037,6777,Undirected,1,1542
36038,36039,Undirected,1,1543
36038,36040,Undirected,1,1544
36038,36041,Undirected,1,1545
36038,36042,Undirected,1,1546
36038,36043,Undirected,1,1547
36038,4359,Undirected,1,1548
36038,6777,Undirected,1,1549
36039,36040,Undirected,1,1550
36039,36041,Undirected,1,1551
36039,36042,Undirected,1,1552
36039,36043,Undirected,1,1553
36039,4359,Undirected,1,1554
36039,6777,Undirected,1,1555
36040,36041,Undirected,1,1556
36040,36042,Undirected,1,1557
36040,36043,Undirected,1,1558
36040,4359,Undirected,1,1559
36040,6777,Undirected,1,1560
36041,36042,Undirected,1,1561
36041,36043,Undirected,1,1562
36041,4359,Undirected,1,1563
36041,6777,Undirected,1,1564
36042,36043,Undirected,1,1565
36042,4359,Undirected,1,1566
36042,6777,Undirected,1,1567
36043,4359,Undirected,1,1568
36043,6777,Undirected,1,1569
4359,6777,Undirected,1,1570
10013,15546,Undirected,1,1571
10013,17944,Undirected,1,1572
10013,28241,Undirected,1,1573
10013,31523,Undirected,1,1574
10013,35502,Undirected,1,1575
10013,35663,Undirected,1,1576
10013,36031,Undirected,1,1577
10013,8704,Undirected,1,1578
10013,9412,Undirected,1,1579
10013,11761,Undirected,1,1580
10013,27467,Undirected,1,1581
10013,31376,Undirected,1,1582
